relief	1	0.00331126
relief	2	0.00993377
relief	3	0.0332226
minors	0	0.00331126
minors	1	0.00331126
minors	2	0.00993377
minors	3	0.0265781
humanity	0	0.00331126
humanity	1	0.00331126
humanity	2	0.0397351
humanity	3	0.00332226
serbian	0	0.00331126
serbian	1	0.00331126
serbian	2	0.0430464
serbian	3	0.00332226
92717	0	0.00331126
92717	1	0.00331126
92717	2	0.0331126
92717	3	0.00332226
7148563446	0	0.00331126
7148563446	1	0.00331126
7148563446	2	0.0331126
7148563446	3	0.00332226
irvine	0	0.00331126
irvine	1	0.00331126
irvine	2	0.0364238
irvine	3	0.00332226
7148568441	0	0.00331126
7148568441	1	0.00331126
7148568441	2	0.0331126
7148568441	3	0.00332226
phdgraduate	0	0.00331126
phdgraduate	1	0.00331126
phdgraduate	2	0.0364238
phdgraduate	3	0.00332226
punishment	0	0.00331126
punishment	1	0.00331126
punishment	2	0.0496689
punishment	3	0.00332226
deny	0	0.00331126
deny	1	0.00331126
deny	2	0.0264901
deny	3	0.00996678
espn	0	0.00331126
espn	1	0.00331126
espn	2	0.00331126
espn	3	0.0365449
hitler	0	0.00331126
hitler	1	0.00331126
hitler	2	0.0364238
hitler	3	0.00332226
bigotry	0	0.00331126
bigotry	1	0.00331126
bigotry	2	0.0496689
bigotry	3	0.00332226
struggle	0	0.00331126
struggle	1	0.00331126
struggle	2	0.0331126
struggle	3	0.00996678
score	0	0.00331126
score	1	0.00331126
score	2	0.00993377
score	3	0.0465116
league	0	0.00331126
league	1	0.00331126
league	2	0.0231788
league	3	0.196013
officer	0	0.00331126
officer	1	0.00331126
officer	2	0.0496689
officer	3	0.00332226
azeri	0	0.00331126
azeri	1	0.00331126
azeri	2	0.0430464
azeri	3	0.00332226
sports	0	0.00331126
sports	1	0.00331126
sports	2	0.013245
sports	3	0.0232558
lesson	0	0.00331126
lesson	1	0.00331126
lesson	2	0.0397351
lesson	3	0.00332226
bosnia	0	0.00331126
bosnia	1	0.00331126
bosnia	2	0.0695364
bosnia	3	0.00332226
islands	0	0.00331126
islands	1	0.00331126
islands	2	0.0331126
islands	3	0.00332226
stadium	0	0.00331126
stadium	1	0.00331126
stadium	2	0.00331126
stadium	3	0.0531561
davidsson	0	0.00331126
davidsson	1	0.00331126
davidsson	2	0.0430464
davidsson	3	0.00332226
elias	0	0.00331126
elias	1	0.00331126
elias	2	0.0695364
elias	3	0.00996678
liberation	0	0.00331126
liberation	1	0.00331126
liberation	2	0.0264901
liberation	3	0.00996678
interview	0	0.00331126
interview	1	0.00331126
interview	2	0.0364238
interview	3	0.0166113
jimmy	0	0.00331126
jimmy	1	0.00331126
jimmy	2	0.0529801
jimmy	3	0.013289
jake	0	0.00331126
jake	1	0.00331126
jake	2	0.0695364
jake	3	0.00332226
withdrawal	0	0.00331126
withdrawal	1	0.00331126
withdrawal	2	0.0397351
withdrawal	3	0.00332226
concessions	0	0.00331126
concessions	1	0.00331126
concessions	2	0.0298013
concessions	3	0.00664452
borders	0	0.00331126
borders	1	0.00331126
borders	2	0.0463576
borders	3	0.00332226
withdraw	0	0.00331126
withdraw	1	0.00331126
withdraw	2	0.0364238
withdraw	3	0.00332226
soldier	0	0.00331126
soldier	1	0.00331126
soldier	2	0.0364238
soldier	3	0.00332226
britain	0	0.00331126
britain	1	0.00331126
britain	2	0.0364238
britain	3	0.00332226
crimes	0	0.00331126
crimes	1	0.00331126
crimes	2	0.0596026
crimes	3	0.00332226
holocaust	0	0.00331126
holocaust	1	0.00331126
holocaust	2	0.0794702
holocaust	3	0.00332226
nichols	0	0.00331126
nichols	1	0.00331126
nichols	2	0.00331126
nichols	3	0.0465116
speech	0	0.00331126
speech	1	0.00331126
speech	2	0.0331126
speech	3	0.013289
jerusalem	0	0.00331126
jerusalem	1	0.00331126
jerusalem	2	0.0629139
jerusalem	3	0.00332226
antisemitic	0	0.00331126
antisemitic	1	0.00331126
antisemitic	2	0.0364238
antisemitic	3	0.00332226
shostack	0	0.00331126
shostack	1	0.00331126
shostack	2	0.0662252
shostack	3	0.00332226
1923	0	0.00331126
1923	1	0.00331126
1923	2	0.0364238
1923	3	0.00332226
ethnic	0	0.00331126
ethnic	1	0.00331126
ethnic	2	0.0794702
ethnic	3	0.00332226
christians	0	0.00331126
christians	1	0.00331126
christians	2	0.0397351
christians	3	0.00332226
independence	0	0.00331126
independence	1	0.00331126
independence	2	0.0463576
independence	3	0.00332226
regime	0	0.00331126
regime	1	0.00331126
regime	2	0.0331126
regime	3	0.00332226
ottoman	0	0.00331126
ottoman	1	0.00331126
ottoman	2	0.0562914
ottoman	3	0.00332226
escaped	0	0.00331126
escaped	1	0.00331126
escaped	2	0.0331126
escaped	3	0.00332226
deaths	0	0.00331126
deaths	1	0.00331126
deaths	2	0.0430464
deaths	3	0.00332226
neighboring	0	0.00331126
neighboring	1	0.00331126
neighboring	2	0.0331126
neighboring	3	0.00332226
victims	0	0.00331126
victims	1	0.00331126
victims	2	0.0529801
victims	3	0.00332226
participated	0	0.00331126
participated	1	0.00331126
participated	2	0.0364238
participated	3	0.00996678
fascist	0	0.00331126
fascist	1	0.00331126
fascist	2	0.0430464
fascist	3	0.00332226
torture	0	0.00331126
torture	1	0.00331126
torture	2	0.0331126
torture	3	0.00332226
cprigcapcorg	0	0.00331126
cprigcapcorg	1	0.00331126
cprigcapcorg	2	0.0860927
cprigcapcorg	3	0.00332226
1960	0	0.00331126
1960	1	0.00331126
1960	2	0.0264901
1960	3	0.00996678
terrorists	0	0.00331126
terrorists	1	0.00331126
terrorists	2	0.0662252
terrorists	3	0.00332226
permits	0	0.00331126
permits	1	0.00331126
permits	2	0.0331126
permits	3	0.00332226
enemy	0	0.00331126
enemy	1	0.00331126
enemy	2	0.0331126
enemy	3	0.00332226
iran	0	0.00331126
iran	1	0.00331126
iran	2	0.0430464
iran	3	0.00332226
arms	0	0.00331126
arms	1	0.00331126
arms	2	0.0794702
arms	3	0.00664452
danny	0	0.00331126
danny	1	0.00331126
danny	2	0.0331126
danny	3	0.0166113
ab4zvirginiaedu	0	0.00331126
ab4zvirginiaedu	1	0.00331126
ab4zvirginiaedu	2	0.0529801
ab4zvirginiaedu	3	0.00332226
palestinian	0	0.00331126
palestinian	1	0.00331126
palestinian	2	0.115894
palestinian	3	0.00332226
roush	0	0.00331126
roush	1	0.00331126
roush	2	0.00331126
roush	3	0.0398671
israels	0	0.00331126
israels	1	0.00331126
israels	2	0.0993377
israels	3	0.00332226
ordered	0	0.00331126
ordered	1	0.00331126
ordered	2	0.0331126
ordered	3	0.00996678
murder	0	0.00331126
murder	1	0.00331126
murder	2	0.0562914
murder	3	0.00332226
hatred	0	0.00331126
hatred	1	0.00331126
hatred	2	0.0761589
hatred	3	0.00332226
homers	0	0.00331126
homers	1	0.00331126
homers	2	0.00331126
homers	3	0.0431894
greeks	0	0.00331126
greeks	1	0.00331126
greeks	2	0.0562914
greeks	3	0.00332226
soldiers	0	0.00331126
soldiers	1	0.00331126
soldiers	2	0.135762
soldiers	3	0.00332226
muslim	0	0.00331126
muslim	1	0.00331126
muslim	2	0.155629
muslim	3	0.00332226
refugees	0	0.00331126
refugees	1	0.00331126
refugees	2	0.0430464
refugees	3	0.00332226
1974	0	0.00331126
1974	1	0.00331126
1974	2	0.0397351
1974	3	0.00996678
syria	0	0.00331126
syria	1	0.00331126
syria	2	0.0496689
syria	3	0.00332226
civilians	0	0.00331126
civilians	1	0.00331126
civilians	2	0.0927152
civilians	3	0.00332226
slaughter	0	0.00331126
slaughter	1	0.00331126
slaughter	2	0.0662252
slaughter	3	0.00332226
hernlem	0	0.00331126
hernlem	1	0.00331126
hernlem	2	0.0331126
hernlem	3	0.00332226
brad	0	0.00331126
brad	1	0.00331126
brad	2	0.0364238
brad	3	0.00332226
382761	0	0.00331126
382761	1	0.00331126
382761	2	0.0562914
382761	3	0.00332226
sdpa	0	0.00331126
sdpa	1	0.00331126
sdpa	2	0.0596026
sdpa	3	0.00332226
suffered	0	0.00331126
suffered	1	0.00331126
suffered	2	0.0298013
suffered	3	0.0199336
villages	0	0.00331126
villages	1	0.00331126
villages	2	0.0827815
villages	3	0.00332226
lands	0	0.00331126
lands	1	0.00331126
lands	2	0.0364238
lands	3	0.00332226
hospital	0	0.00331126
hospital	1	0.00331126
hospital	2	0.0331126
hospital	3	0.00332226
convince	0	0.00331126
convince	1	0.00331126
convince	2	0.0298013
convince	3	0.00664452
attacked	0	0.00331126
attacked	1	0.00331126
attacked	2	0.0662252
attacked	3	0.00332226
honest	0	0.00331126
honest	1	0.00331126
honest	2	0.0331126
honest	3	0.00332226
died	0	0.00331126
died	1	0.00331126
died	2	0.0496689
died	3	0.00996678
egypt	0	0.00331126
egypt	1	0.00331126
egypt	2	0.0397351
egypt	3	0.00332226
religious	0	0.00331126
religious	1	0.00331126
religious	2	0.112583
religious	3	0.00664452
leaders	0	0.00331126
leaders	1	0.00331126
leaders	2	0.0794702
leaders	3	0.00332226
yugoslavia	0	0.00331126
yugoslavia	1	0.00331126
yugoslavia	2	0.0496689
yugoslavia	3	0.00332226
racist	0	0.00331126
racist	1	0.00331126
racist	2	0.0827815
racist	3	0.00332226
clemens	0	0.00331126
clemens	1	0.00331126
clemens	2	0.00331126
clemens	3	0.0365449
racism	0	0.00331126
racism	1	0.00331126
racism	2	0.0331126
racism	3	0.00332226
zionism	0	0.00331126
zionism	1	0.00331126
zionism	2	0.0331126
zionism	3	0.00332226
greatest	0	0.00331126
greatest	1	0.00331126
greatest	2	0.013245
greatest	3	0.0232558
zionists	0	0.00331126
zionists	1	0.00331126
zionists	2	0.0496689
zionists	3	0.00332226
jordan	0	0.00331126
jordan	1	0.00331126
jordan	2	0.0364238
jordan	3	0.00664452
mets	0	0.00331126
mets	1	0.00331126
mets	2	0.00331126
mets	3	0.0730897
jewish	0	0.00331126
jewish	1	0.00331126
jewish	2	0.188742
jewish	3	0.0265781
minister	0	0.00331126
minister	1	0.00331126
minister	2	0.0629139
minister	3	0.00332226
europe	0	0.00993377
europe	1	0.0198675
europe	2	0.102649
europe	3	0.00332226
hamas	0	0.00331126
hamas	1	0.00331126
hamas	2	0.0496689
hamas	3	0.00332226
attacks	0	0.00331126
attacks	1	0.00331126
attacks	2	0.0927152
attacks	3	0.00332226
territories	0	0.00331126
territories	1	0.00331126
territories	2	0.0927152
territories	3	0.00332226
human	0	0.0364238
human	1	0.0695364
human	2	0.125828
human	3	0.00664452
presence	0	0.00331126
presence	1	0.00331126
presence	2	0.0397351
presence	3	0.00664452
illegal	0	0.00331126
illegal	1	0.00662252
illegal	2	0.0331126
illegal	3	0.00332226
arab	0	0.00331126
arab	1	0.00331126
arab	2	0.218543
arab	3	0.00332226
stephcsuiucedu	0	0.00331126
stephcsuiucedu	1	0.00331126
stephcsuiucedu	2	0.00331126
stephcsuiucedu	3	0.0332226
denies	0	0.00331126
denies	1	0.00331126
denies	2	0.0331126
denies	3	0.00332226
application	0	0.0596026
application	1	0.0198675
application	2	0.00331126
application	3	0.00332226
refuse	0	0.00331126
refuse	1	0.00331126
refuse	2	0.0397351
refuse	3	0.00332226
israelis	0	0.00331126
israelis	1	0.00331126
israelis	2	0.115894
israelis	3	0.00332226
arabs	0	0.00331126
arabs	1	0.00331126
arabs	2	0.175497
arabs	3	0.00332226
bodies	0	0.00993377
bodies	1	0.0198675
bodies	2	0.0430464
bodies	3	0.00332226
occupying	0	0.00331126
occupying	1	0.00331126
occupying	2	0.0364238
occupying	3	0.00332226
armed	0	0.00331126
armed	1	0.00331126
armed	2	0.0629139
armed	3	0.00332226
1914	0	0.00331126
1914	1	0.00331126
1914	2	0.0562914
1914	3	0.00332226
remain	0	0.00662252
remain	1	0.00993377
remain	2	0.0364238
remain	3	0.00664452
attacking	0	0.00331126
attacking	1	0.00331126
attacking	2	0.0463576
attacking	3	0.00332226
billion	0	0.00331126
billion	1	0.0496689
billion	2	0.0165563
billion	3	0.00332226
turkey	0	0.00331126
turkey	1	0.00331126
turkey	2	0.10596
turkey	3	0.00332226
davidian	0	0.00331126
davidian	1	0.00331126
davidian	2	0.0728477
davidian	3	0.00332226
1915	0	0.00331126
1915	1	0.00331126
1915	2	0.0629139
1915	3	0.00332226
observatory	0	0.00331126
observatory	1	0.0728477
observatory	2	0.00331126
observatory	3	0.00332226
achieve	0	0.00331126
achieve	1	0.013245
achieve	2	0.0231788
achieve	3	0.00332226
recognized	0	0.00331126
recognized	1	0.00331126
recognized	2	0.0496689
recognized	3	0.00332226
giants	0	0.00331126
giants	1	0.00331126
giants	2	0.00331126
giants	3	0.0631229
denied	0	0.00331126
denied	1	0.00331126
denied	2	0.0331126
denied	3	0.00332226
islamic	0	0.00331126
islamic	1	0.00331126
islamic	2	0.0960265
islamic	3	0.00332226
ohanus	0	0.00331126
ohanus	1	0.00331126
ohanus	2	0.122517
ohanus	3	0.00332226
minorities	0	0.00331126
minorities	1	0.00331126
minorities	2	0.0364238
minorities	3	0.00332226
appressian	0	0.00331126
appressian	1	0.00331126
appressian	2	0.122517
appressian	3	0.00332226
atrocities	0	0.00331126
atrocities	1	0.00331126
atrocities	2	0.0629139
atrocities	3	0.00332226
murdered	0	0.00331126
murdered	1	0.00331126
murdered	2	0.0463576
murdered	3	0.00332226
1967	0	0.00331126
1967	1	0.00331126
1967	2	0.0662252
1967	3	0.00664452
turkish	0	0.00331126
turkish	1	0.00331126
turkish	2	0.215232
turkish	3	0.00332226
prize	0	0.00331126
prize	1	0.0298013
prize	2	0.00662252
prize	3	0.00332226
serdar	0	0.00331126
serdar	1	0.00331126
serdar	2	0.145695
serdar	3	0.00332226
tortured	0	0.00331126
tortured	1	0.00662252
tortured	2	0.0364238
tortured	3	0.00332226
relatives	0	0.00331126
relatives	1	0.00331126
relatives	2	0.0331126
relatives	3	0.00664452
mother	0	0.00331126
mother	1	0.00662252
mother	2	0.0331126
mother	3	0.00332226
coach	0	0.00331126
coach	1	0.00331126
coach	2	0.00331126
coach	3	0.0365449
socalled	0	0.00331126
socalled	1	0.00662252
socalled	2	0.0364238
socalled	3	0.00332226
settlement	0	0.00331126
settlement	1	0.00331126
settlement	2	0.0496689
settlement	3	0.00332226
trained	0	0.00331126
trained	1	0.00662252
trained	2	0.0298013
trained	3	0.00332226
scores	0	0.00331126
scores	1	0.00662252
scores	2	0.00993377
scores	3	0.0332226
existence	0	0.00331126
existence	1	0.00662252
existence	2	0.0629139
existence	3	0.00664452
orbit	0	0.00331126
orbit	1	0.162252
orbit	2	0.00331126
orbit	3	0.00332226
peace	0	0.00331126
peace	1	0.00993377
peace	2	0.218543
peace	3	0.00332226
rbis	0	0.00331126
rbis	1	0.00331126
rbis	2	0.00331126
rbis	3	0.0398671
thinks	0	0.00331126
thinks	1	0.00662252
thinks	2	0.00662252
thinks	3	0.0398671
regard	0	0.00331126
regard	1	0.00993377
regard	2	0.0430464
regard	3	0.0232558
student	0	0.013245
student	1	0.0198675
student	2	0.0662252
student	3	0.00664452
barry	0	0.00331126
barry	1	0.00662252
barry	2	0.00662252
barry	3	0.0465116
jose	0	0.00331126
jose	1	0.00662252
jose	2	0.00662252
jose	3	0.0431894
walker	0	0.00331126
walker	1	0.00662252
walker	2	0.00993377
walker	3	0.0299003
responded	0	0.00993377
responded	1	0.00331126
responded	2	0.0298013
responded	3	0.00332226
3369591	0	0.00331126
3369591	1	0.0331126
3369591	2	0.00331126
3369591	3	0.00332226
territory	0	0.00331126
territory	1	0.00662252
territory	2	0.0629139
territory	3	0.00332226
involvement	0	0.00331126
involvement	1	0.00662252
involvement	2	0.0331126
involvement	3	0.00332226
jews	0	0.00331126
jews	1	0.00662252
jews	2	0.248344
jews	3	0.00332226
germany	0	0.00331126
germany	1	0.00662252
germany	2	0.0463576
germany	3	0.00332226
sadly	0	0.00331126
sadly	1	0.013245
sadly	2	0.0231788
sadly	3	0.00332226
push	0	0.00331126
push	1	0.0264901
push	2	0.0231788
push	3	0.00332226
region	0	0.00331126
region	1	0.013245
region	2	0.0728477
region	3	0.00332226
rape	0	0.00331126
rape	1	0.013245
rape	2	0.0463576
rape	3	0.00332226
humans	0	0.00331126
humans	1	0.0231788
humans	2	0.0165563
humans	3	0.00332226
march	0	0.00993377
march	1	0.0298013
march	2	0.0794702
march	3	0.013289
skies	0	0.00331126
skies	1	0.0165563
skies	2	0.0231788
skies	3	0.00332226
lives	0	0.00331126
lives	1	0.00662252
lives	2	0.0629139
lives	3	0.00664452
negotiations	0	0.00331126
negotiations	1	0.00993377
negotiations	2	0.0264901
negotiations	3	0.00332226
officials	0	0.00331126
officials	1	0.013245
officials	2	0.0463576
officials	3	0.00664452
1982	0	0.00331126
1982	1	0.00331126
1982	2	0.0562914
1982	3	0.00332226
relations	0	0.00331126
relations	1	0.00993377
relations	2	0.0463576
relations	3	0.00664452
clock	0	0.0198675
clock	1	0.00331126
clock	2	0.0596026
clock	3	0.0166113
1918	0	0.00331126
1918	1	0.00662252
1918	2	0.0298013
1918	3	0.00332226
accept	0	0.013245
accept	1	0.0165563
accept	2	0.0827815
accept	3	0.0199336
islam	0	0.00331126
islam	1	0.00331126
islam	2	0.0596026
islam	3	0.00332226
greek	0	0.00331126
greek	1	0.00331126
greek	2	0.0529801
greek	3	0.00664452
cloud	0	0.00331126
cloud	1	0.0298013
cloud	2	0.00662252
cloud	3	0.00332226
strike	0	0.00331126
strike	1	0.00331126
strike	2	0.0231788
strike	3	0.0398671
hide	0	0.00331126
hide	1	0.00662252
hide	2	0.0331126
hide	3	0.00332226
demand	0	0.00662252
demand	1	0.013245
demand	2	0.0430464
demand	3	0.00332226
entering	0	0.00331126
entering	1	0.0165563
entering	2	0.0231788
entering	3	0.00332226
rockies	0	0.00331126
rockies	1	0.00331126
rockies	2	0.00331126
rockies	3	0.0498339
nation	0	0.00662252
nation	1	0.0165563
nation	2	0.0695364
nation	3	0.00332226
proceeded	0	0.00331126
proceeded	1	0.00662252
proceeded	2	0.122517
proceeded	3	0.00664452
highspeed	0	0.00331126
highspeed	1	0.0331126
highspeed	2	0.00331126
highspeed	3	0.00332226
invasion	0	0.00331126
invasion	1	0.00662252
invasion	2	0.0397351
invasion	3	0.00332226
genocide	0	0.00331126
genocide	1	0.00331126
genocide	2	0.142384
genocide	3	0.00332226
resistance	0	0.00331126
resistance	1	0.00662252
resistance	2	0.0596026
resistance	3	0.00332226
damage	0	0.00331126
damage	1	0.0298013
damage	2	0.00662252
damage	3	0.00996678
governments	0	0.00331126
governments	1	0.00662252
governments	2	0.0629139
governments	3	0.00332226
boston	0	0.00993377
boston	1	0.00993377
boston	2	0.0264901
boston	3	0.0664452
territorial	0	0.00331126
territorial	1	0.00331126
territorial	2	0.0364238
territorial	3	0.00332226
loose	0	0.00331126
loose	1	0.00331126
loose	2	0.0364238
loose	3	0.00996678
driver	0	0.0463576
driver	1	0.00662252
driver	2	0.00993377
driver	3	0.00332226
1980	0	0.00331126
1980	1	0.00993377
1980	2	0.0264901
1980	3	0.00332226
forgotten	0	0.00331126
forgotten	1	0.00993377
forgotten	2	0.0463576
forgotten	3	0.00332226
galactic	0	0.00331126
galactic	1	0.0430464
galactic	2	0.00331126
galactic	3	0.00332226
theory	0	0.013245
theory	1	0.0463576
theory	2	0.00662252
theory	3	0.00996678
turned	0	0.00331126
turned	1	0.00993377
turned	2	0.0496689
turned	3	0.0232558
statements	0	0.00331126
statements	1	0.00993377
statements	2	0.0529801
statements	3	0.0166113
evidence	0	0.00331126
evidence	1	0.0397351
evidence	2	0.0695364
evidence	3	0.013289
palmer	0	0.00331126
palmer	1	0.0331126
palmer	2	0.00331126
palmer	3	0.0365449
desire	0	0.00331126
desire	1	0.0165563
desire	2	0.0264901
desire	3	0.00332226
allies	0	0.00331126
allies	1	0.00662252
allies	2	0.0298013
allies	3	0.00332226
innocent	0	0.00331126
innocent	1	0.00331126
innocent	2	0.0695364
innocent	3	0.00332226
baseball	0	0.00331126
baseball	1	0.00662252
baseball	2	0.00331126
baseball	3	0.265781
acts	0	0.00331126
acts	1	0.00662252
acts	2	0.0596026
acts	3	0.00996678
plate	0	0.00331126
plate	1	0.00662252
plate	2	0.00331126
plate	3	0.0564784
communities	0	0.00331126
communities	1	0.00993377
communities	2	0.0430464
communities	3	0.00332226
golden	0	0.00331126
golden	1	0.0165563
golden	2	0.00662252
golden	3	0.0332226
regional	0	0.00331126
regional	1	0.00662252
regional	2	0.0662252
regional	3	0.00332226
5173552178	0	0.00331126
5173552178	1	0.0331126
5173552178	2	0.00331126
5173552178	3	0.00332226
41493	0	0.00331126
41493	1	0.00331126
41493	2	0.0364238
41493	3	0.00664452
mcwilliams	0	0.00331126
mcwilliams	1	0.0331126
mcwilliams	2	0.00331126
mcwilliams	3	0.00332226
livni	0	0.00331126
livni	1	0.00331126
livni	2	0.0695364
livni	3	0.00332226
surfaces	0	0.0298013
surfaces	1	0.00662252
surfaces	2	0.00331126
surfaces	3	0.00332226
numerous	0	0.00662252
numerous	1	0.00331126
numerous	2	0.0331126
numerous	3	0.00664452
rated	0	0.00331126
rated	1	0.0264901
rated	2	0.00331126
rated	3	0.013289
energy	0	0.00662252
energy	1	0.0496689
energy	2	0.00993377
energy	3	0.00664452
treaty	0	0.00331126
treaty	1	0.00662252
treaty	2	0.0364238
treaty	3	0.00332226
country	0	0.00662252
country	1	0.0298013
country	2	0.145695
country	3	0.013289
substantial	0	0.00331126
substantial	1	0.0198675
substantial	2	0.0231788
substantial	3	0.00332226
refused	0	0.00331126
refused	1	0.00662252
refused	2	0.0430464
refused	3	0.00996678
purely	0	0.00331126
purely	1	0.0264901
purely	2	0.013245
purely	3	0.00332226
roughly	0	0.00331126
roughly	1	0.0264901
roughly	2	0.013245
roughly	3	0.00332226
average	0	0.013245
average	1	0.0165563
average	2	0.0198675
average	3	0.089701
practical	0	0.00331126
practical	1	0.0331126
practical	2	0.00662252
practical	3	0.00332226
holes	0	0.00331126
holes	1	0.0331126
holes	2	0.00331126
holes	3	0.00332226
inflicted	0	0.00331126
inflicted	1	0.00331126
inflicted	2	0.0496689
inflicted	3	0.00332226
fled	0	0.00331126
fled	1	0.00331126
fled	2	0.0463576
fled	3	0.00332226
treated	0	0.00331126
treated	1	0.00331126
treated	2	0.0331126
treated	3	0.00664452
ourselves	0	0.00331126
ourselves	1	0.013245
ourselves	2	0.0430464
ourselves	3	0.00332226
fired	0	0.00331126
fired	1	0.00662252
fired	2	0.0331126
fired	3	0.00664452
burned	0	0.00331126
burned	1	0.00662252
burned	2	0.0331126
burned	3	0.00332226
cambridge	0	0.00993377
cambridge	1	0.00331126
cambridge	2	0.0993377
cambridge	3	0.00332226
alive	0	0.00331126
alive	1	0.0231788
alive	2	0.0662252
alive	3	0.00664452
friends	0	0.00331126
friends	1	0.0198675
friends	2	0.0496689
friends	3	0.00332226
london	0	0.00331126
london	1	0.00993377
london	2	0.0662252
london	3	0.00332226
stated	0	0.013245
stated	1	0.0264901
stated	2	0.0761589
stated	3	0.00664452
police	0	0.00662252
police	1	0.00331126
police	2	0.0761589
police	3	0.00332226
empire	0	0.00331126
empire	1	0.00662252
empire	2	0.0562914
empire	3	0.00332226
stephenson	0	0.00331126
stephenson	1	0.00662252
stephenson	2	0.00331126
stephenson	3	0.0465116
taken	0	0.00993377
taken	1	0.0331126
taken	2	0.0993377
taken	3	0.00996678
millions	0	0.00331126
millions	1	0.0198675
millions	2	0.0397351
millions	3	0.00332226
iceland	0	0.00331126
iceland	1	0.00331126
iceland	2	0.0331126
iceland	3	0.00332226
repair	0	0.00993377
repair	1	0.0264901
repair	2	0.00331126
repair	3	0.00332226
temperature	0	0.00331126
temperature	1	0.0364238
temperature	2	0.00331126
temperature	3	0.00996678
shit	0	0.00331126
shit	1	0.00662252
shit	2	0.0264901
shit	3	0.00664452
reports	0	0.013245
reports	1	0.0298013
reports	2	0.0662252
reports	3	0.00664452
cosmological	0	0.00331126
cosmological	1	0.0331126
cosmological	2	0.00331126
cosmological	3	0.00332226
funds	0	0.00331126
funds	1	0.0231788
funds	2	0.0198675
funds	3	0.00332226
lived	0	0.00331126
lived	1	0.00331126
lived	2	0.0562914
lived	3	0.00996678
secret	0	0.00331126
secret	1	0.00331126
secret	2	0.0430464
secret	3	0.00332226
learned	0	0.00331126
learned	1	0.00662252
learned	2	0.0562914
learned	3	0.00664452
destruction	0	0.00331126
destruction	1	0.013245
destruction	2	0.0463576
destruction	3	0.00332226
jays	0	0.00331126
jays	1	0.00331126
jays	2	0.00331126
jays	3	0.0564784
village	0	0.00331126
village	1	0.00331126
village	2	0.0927152
village	3	0.00332226
pages	0	0.0231788
pages	1	0.00662252
pages	2	0.0430464
pages	3	0.00332226
